Date,Portfolio_Value
2023-01-30,2.761676270942689
2023-01-31,2.8100160489557515
2023-01-31,2.8655973322505375
2023-02-01,2.797670595417023
2023-02-02,2.819119699353312
2023-02-03,2.8120671115021665
2023-02-06,2.8001724624199236
2023-02-07,2.8277052356333505
2023-02-08,2.8289581962627888
2023-02-09,2.836570275233384
2023-02-10,2.828327973509092
2023-02-13,2.790380627191592
2023-02-14,2.7728225041942602
2023-02-15,2.7836552214686288
2023-02-16,2.7942996248411127
2023-02-17,2.80157989675779
2023-02-20,2.81110422754284
2023-02-21,2.805483373132771
2023-02-22,2.752441636435631
2023-02-23,2.7074821804996896
2023-02-24,2.693651950515456
2023-02-27,2.662736869189109
2023-02-28,2.631965742682253
2023-02-28,2.621214654179757
2023-03-01,2.6513337179399876
2023-03-02,2.638533129100204
2023-03-03,2.6799149320642206
2023-03-06,2.692412401025377
2023-03-08,2.7113959653814774
2023-03-09,2.709392096146143
2023-03-10,2.6937268879695195
2023-03-13,2.6646441325397316
2023-03-14,2.6615621933928457
2023-03-15,2.681005956881929
2023-03-16,2.6646453212863763
2023-03-17,2.6946945858873086
2023-03-20,2.6657401930378017
2023-03-21,2.6877812098472416
2023-03-22,2.6965134778939954
2023-03-23,2.6976979265737735
2023-03-24,2.6706427156998007
2023-03-27,2.6027315530714663
2023-03-28,2.5902977528894553
2023-03-29,2.637256765865253
2023-03-31,2.693922677144018
2023-03-31,2.779796438855916
2023-04-03,2.848283682003517
2023-04-05,2.918441540826584
2023-04-06,2.9522673748934984
2023-04-10,2.9807215893811185
2023-04-11,3.0283234005472224
2023-04-12,3.038243760841415
2023-04-13,3.068654499624555
2023-04-17,3.05466866018495
2023-04-18,3.057912649536323
2023-04-19,3.0848586674647365
2023-04-20,3.075466874427372
2023-04-21,3.0954146408036363
2023-04-24,3.1337425290501404
2023-04-25,3.1517645191311217
2023-04-26,3.1719951957255232
2023-04-27,3.1890502777445153
2023-04-28,3.23868464191219
2023-05-02,3.2625766198770667
2023-05-03,3.2383264882827865
2023-05-04,3.2757065473523586
2023-05-05,3.2422893639816746
2023-05-08,3.2824925582030935
2023-05-09,3.221115921782862
2023-05-10,3.215215645572974
2023-05-11,3.191983428568619
2023-05-12,3.185234930693213
2023-05-15,3.210598412192756
2023-05-16,3.276641398119152
2023-05-17,3.2917730159704273
2023-05-18,3.290942448882562
2023-05-19,3.296029583119105
2023-05-22,3.300402507035229
2023-05-23,3.3019952409909195
2023-05-24,3.2930080378934936
2023-05-25,3.3428145666694484
2023-05-26,3.3628383529836388
2023-05-29,3.373045212382914
2023-05-30,3.3492765961891924
2023-05-31,3.374254305042236
2023-05-31,3.4186916033099215
2023-06-01,3.4717652801805623
2023-06-02,3.533407895670005
2023-06-05,3.59573930820885
2023-06-06,3.6346708341123817
2023-06-07,3.6206837834665713
2023-06-08,3.5741739914211825
2023-06-09,3.585734011619202
2023-06-12,3.632512534937546
2023-06-13,3.6599670147291263
2023-06-14,3.674000035889019
2023-06-15,3.6700191021433053
2023-06-16,3.6846093589827964
2023-06-19,3.6720331595459395
2023-06-20,3.665502627150335
2023-06-21,3.660002892826024
2023-06-22,3.646861229831982
2023-06-23,3.6213286760565224
2023-06-26,3.633350796983617
2023-06-27,3.639286695891481
2023-06-28,3.6568541975127733
2023-06-30,3.653699395570718
2023-06-30,3.6317571814197525
2023-07-03,3.6449582141114316
2023-07-04,3.6476667403956484
2023-07-05,3.6621104087614924
2023-07-06,3.6812268206635075
2023-07-07,3.687867379018482
2023-07-10,3.6589602604258955
2023-07-11,3.718929017605766
2023-07-12,3.7405448046431506
2023-07-13,3.71411041312826
2023-07-14,3.7269670497023903
2023-07-17,3.7632428803718336
2023-07-18,3.7711806231428033
2023-07-19,3.795850943385642
2023-07-20,3.8152465306675953
2023-07-21,3.811926272407018
2023-07-24,3.793031503970426
2023-07-25,3.8360670507827375
2023-07-26,3.843854128044982
2023-07-27,3.897817235447238
2023-07-28,3.855036794302702
2023-07-31,3.8702268656385015
2023-07-31,3.892391042714308
2023-08-01,3.922863045049881
2023-08-02,3.893765020619322
2023-08-03,3.9188504632254615
2023-08-04,3.998367194601064
2023-08-07,4.041740357100405
2023-08-08,4.055455626092116
2023-08-09,4.0555680107740955
2023-08-10,4.050341812579037
2023-08-11,4.003701199026856
2023-08-14,3.9696873569952595
2023-08-16,3.9869965928841964
2023-08-17,3.9701756482914643
2023-08-18,3.989402459370913
2023-08-21,3.9953333704051635
2023-08-22,4.0117761276515855
2023-08-23,4.017160619185592
2023-08-24,4.026787132722495
2023-08-25,4.0119998177283875
2023-08-28,4.086546325648308
2023-08-29,4.115243317434594
2023-08-30,4.108427683737011
2023-08-31,4.153320156484317
2023-08-31,4.224542036326209
2023-09-01,4.297509019584889
2023-09-04,4.354190536984385
2023-09-05,4.376175276821022
2023-09-06,4.4179751279873924
2023-09-07,4.409576016858963
2023-09-08,4.421932036043098
2023-09-11,4.435467200475377
2023-09-12,4.293311020906084
2023-09-13,4.338927417502952
2023-09-14,4.361440351255572
2023-09-15,4.451742269948294
2023-09-18,4.427729143169019
2023-09-20,4.395555060234265
2023-09-21,4.380423595914708
2023-09-22,4.407234729982417
2023-09-25,4.45437859597814
2023-09-26,4.470429958440356
2023-09-27,4.455246952569121
2023-09-28,4.470632691894483
2023-09-29,4.5612895350948826
2023-10-03,4.60673368151458
2023-10-04,4.522252867050392
2023-10-05,4.565606339756265
2023-10-06,4.624570856582735
2023-10-09,4.475619661775849
2023-10-10,4.533868297963334
2023-10-11,4.550439132128452
2023-10-12,4.547363659257421
2023-10-13,4.627374316167145
2023-10-16,4.724891765943073
2023-10-17,4.768301290892974
2023-10-18,4.725184685668167
2023-10-19,4.815820941853486
2023-10-20,4.745255895907296
2023-10-23,4.531703808675556
2023-10-25,4.469810946849942
2023-10-26,4.519007191789216
2023-10-27,4.651214517901614
2023-10-30,4.721751848627206
2023-10-31,4.854626169151867
2023-10-31,4.950243523696508
2023-11-01,4.950559499365314
2023-11-02,4.986195963167947
2023-11-03,5.0184891200596216
2023-11-06,5.1056720299247305
2023-11-07,5.201929697423754
2023-11-08,5.209457592149092
2023-11-09,5.15195516286294
2023-11-10,5.185352900881398
2023-11-13,5.353029598090254
2023-11-15,5.407206557663364
2023-11-16,5.41650653077087
2023-11-17,5.484416132085592
2023-11-20,5.475761948861627
2023-11-21,5.451239873219364
2023-11-22,5.3701592669158735
2023-11-23,5.415946285639304
2023-11-24,5.427528208366849
2023-11-28,5.454353060858115
2023-11-29,5.400728227591906
2023-11-30,5.408740767317214
2023-11-30,5.4501406275564825
2023-12-01,5.494155310489663
2023-12-04,5.547442871169889
2023-12-05,5.568688011934366
2023-12-06,5.6010729307097415
2023-12-07,5.6682905299438
2023-12-08,5.638510791004675
2023-12-11,5.612167771558866
