Symbol,ENTRY_SCORE,RSI,VOLUME_RATIO,EMA20,EMA50,DISTANCE_TO_HIGH,LAST_UPDATED,ENTRY_RANK
INDIANHUME.NS,0,43.33,0.59,309.77,320.61,-3509.95,2026-06-09 11:41:21.683881,11.0
GARUDA.NS,0,38.48,0.34,171.33,172.65,-3188.1,2026-06-09 11:41:21.683881,11.0
ALLTIME.NS,0,34.37,0.2,229.74,231.94,-3147.56,2026-06-09 06:48:50.841178,11.0
AQYLON.NS,0,44.57,0.22,58.56,81.87,-9658.66,2026-06-09 06:49:12.228709,11.0
CENTRUM.NS,0,20.08,0.65,22.66,23.77,-4658.34,2026-06-09 06:48:50.841178,11.0
ALICON.NS,0,50.2,0.54,665.38,679.82,-3303.1,2026-06-09 06:48:50.841178,11.0
BATAINDIA.NS,0,34.41,0.33,680.26,705.76,-4809.26,2026-06-09 06:48:50.841178,11.0
EUREKAFORB.NS,0,21.43,0.21,459.14,476.34,-3308.82,2026-06-09 06:48:50.841178,11.0
CELLO.NS,0,47.6,0.12,389.4,405.52,-4236.3,2026-06-09 06:49:12.228709,11.0
GRINFRA.NS,0,23.65,0.37,902.67,913.12,-3852.17,2026-06-09 11:41:21.683881,11.0
HILINFRA.NS,0,49.81,1.07,48.74,50.16,-6254.93,2026-06-09 11:41:21.683881,11.0
HAPPSTMNDS.NS,0,30.18,0.61,368.42,374.94,-4664.23,2026-06-09 11:41:21.683881,11.0
CSLFINANCE.NS,0,49.08,0.42,229.2,234.96,-3807.16,2026-06-09 11:41:21.683881,11.0
ACL.NS,0,42.08,0.3,54.85,55.16,-4845.36,2026-06-09 06:48:50.841178,11.0
JINDALPOLY.NS,0,37.09,1.3,679.63,694.5,-3439.36,2026-06-09 06:48:50.841178,11.0
ABCOTS.NS,0,33.51,0.39,220.54,268.49,-5563.46,2026-06-09 06:48:50.841178,11.0
DCI.NS,0,22.05,0.2,279.75,284.17,-3366.21,2026-06-09 06:48:50.841178,11.0
CGRAPHICS.NS,0,34.48,0.7,149.19,154.64,-4182.54,2026-06-09 06:48:50.841178,11.0
IXIGO.NS,0,45.11,1.47,161.32,168.4,-5346.15,2026-06-09 11:41:21.683881,11.0
GSFC.NS,0,21.66,0.45,166.14,167.47,-2330.04,2026-06-09 11:41:21.683881,11.0
HMT.NS,0,31.14,0.63,56.46,57.59,-2407.91,2026-06-09 11:41:21.683881,11.0
ARIES.NS,0,31.57,0.48,342.85,350.35,-2661.11,2026-06-09 06:48:50.841178,11.0
FOODSIN.NS,0,50.42,0.59,56.4,57.85,-5544.7,2026-06-09 11:41:21.683881,11.0
RADIANTCMS.NS,0,28.79,1.19,39.75,40.49,-4118.92,2026-06-09 06:49:12.228709,11.0
ESSARSHPNG.NS,0,42.36,0.51,23.81,24.63,-4395.82,2026-06-09 11:41:21.683881,11.0
IOC.NS,0,50.18,0.77,139.6,143.09,-2538.99,2026-06-09 11:41:21.683881,11.0
HEG.NS,0,8.57,0.81,566.52,576.12,-2104.28,2026-06-09 11:41:21.683881,11.0
AAVAS.NS,0,27.84,0.87,1329.42,1331.48,-3996.18,2026-06-09 06:48:50.841178,11.0
CYIENT.NS,0,34.27,1.06,894.35,903.65,-3475.02,2026-06-09 11:41:21.683881,11.0
BLACKBUCK.NS,0,42.08,0.09,523.43,547.4,-3012.95,2026-06-09 06:48:50.841178,11.0
IITL.NS,0,27.54,0.95,149.48,151.69,-3293.28,2026-06-09 11:41:21.683881,11.0
CRAYONS.NS,0,48.95,0.19,33.5,34.37,-5500.0,2026-06-09 06:48:50.841178,11.0
EFACTOR.NS,0,21.67,0.25,194.34,210.02,-4882.57,2026-06-09 11:41:21.683881,11.0
BSOFT.NS,0,51.53,0.15,330.95,346.54,-3079.48,2026-06-09 06:48:50.841178,11.0
FELIX.NS,0,41.71,1.11,195.55,196.37,-1805.92,2026-06-09 06:48:50.841178,11.0
IGCL.NS,0,42.55,1.1,59.85,61.97,-4979.17,2026-06-09 11:41:21.683881,11.0
AVPINFRA.NS,0,32.22,0.18,76.52,85.62,-6585.25,2026-06-09 06:48:50.841178,11.0
INDIASHLTR.NS,0,34.3,0.35,775.45,781.43,-2613.51,2026-06-09 11:41:21.683881,11.0
GPPL.NS,0,50.28,0.53,155.57,156.76,-2028.82,2026-06-09 11:41:21.683881,11.0
ABFRL.NS,0,41.83,0.19,62.49,63.35,-3584.72,2026-06-09 06:48:50.841178,11.0
CAMPUS.NS,0,57.36,0.2,244.97,245.06,-1994.19,2026-06-09 06:48:50.841178,11.0
DBL.NS,0,45.47,0.58,433.43,440.39,-2517.16,2026-06-09 06:49:12.228709,11.0
EPL.NS,0,47.3,0.32,216.37,217.52,-1049.17,2026-06-09 06:49:12.228709,11.0
CHAVDA.NS,0,33.99,0.33,93.91,97.29,-3537.17,2026-06-09 06:49:12.228709,11.0
CCCL.NS,0,50.0,0.26,15.06,15.56,-4546.45,2026-06-09 06:48:50.841178,11.0
DENTA.NS,0,37.62,0.33,256.25,264.64,-4726.83,2026-06-09 11:41:21.683881,11.0
ABINFRA.NS,0,18.43,0.22,11.95,13.85,-5287.8,2026-06-09 06:48:50.841178,11.0
GHCL.NS,0,40.05,0.66,455.8,471.13,-3326.48,2026-06-09 11:41:21.683881,11.0
CRIZAC.NS,0,58.39,0.12,215.0,216.02,-4121.4,2026-06-09 06:48:50.841178,11.0
HGINFRA.NS,0,38.6,0.86,581.76,586.95,-4895.63,2026-06-09 11:41:21.683881,11.0
DBCORP.NS,0,39.27,0.45,207.09,211.67,-2782.61,2026-06-09 11:41:21.683881,11.0
ELECTCAST.NS,0,35.23,0.62,77.92,79.08,-4579.29,2026-06-09 11:41:21.683881,11.0
ESCONET.NS,0,44.06,0.26,126.91,127.91,-5590.14,2026-06-09 11:41:21.683881,11.0
IONEXCHANG.NS,0,30.87,0.76,370.32,377.28,-3870.73,2026-06-09 11:41:21.683881,11.0
AURIONPRO.NS,0,42.11,0.34,794.77,824.86,-5390.8,2026-06-09 06:48:50.841178,11.0
BESTAGRO.NS,0,42.88,0.25,16.87,17.27,-5270.77,2026-06-09 06:49:12.228709,11.0
EIFFL.NS,0,47.5,0.09,233.35,236.36,-2344.19,2026-06-09 06:49:19.278935,11.0
ECOSMOBLTY.NS,0,47.47,0.11,133.31,137.79,-6400.21,2026-06-09 11:41:21.683881,11.0
BLAL.NS,0,35.01,0.54,186.67,187.15,-2212.65,2026-06-09 06:49:19.278935,11.0
ATL.NS,0,46.04,0.35,24.69,24.85,-3670.23,2026-06-09 06:48:50.841178,11.0
GTPL.NS,0,32.81,0.45,65.54,66.7,-4817.63,2026-06-09 11:41:21.683881,11.0
HERITGFOOD.NS,0,41.62,0.65,327.71,336.84,-4004.12,2026-06-09 11:41:21.683881,11.0
GULFOILLUB.NS,0,53.57,0.58,926.65,950.43,-2752.62,2026-06-09 11:41:21.683881,11.0
ESFL.NS,0,52.21,0.4,125.23,130.01,-7474.95,2026-06-09 06:48:50.841178,11.0
EVERESTIND.NS,0,37.39,0.56,375.14,381.59,-5175.67,2026-06-09 11:41:21.683881,11.0
CEWATER.NS,0,35.83,0.49,272.32,291.55,-5966.21,2026-06-09 06:48:50.841178,11.0
ANNAPURNA.NS,0,40.19,0.51,143.36,154.69,-5434.67,2026-06-09 06:49:12.228709,11.0
DUGLOBAL.NS,0,26.76,0.25,37.53,38.24,-3807.3,2026-06-09 06:48:50.841178,11.0
BECTORFOOD.NS,0,33.83,0.55,177.65,186.42,-4491.22,2026-06-09 06:49:19.278935,11.0
BALUFORGE.NS,0,44.25,1.18,479.09,483.3,-4079.81,2026-06-09 06:48:50.841178,11.0
ENTERO.NS,0,36.33,0.3,1182.77,1189.5,-1605.14,2026-06-09 06:48:50.841178,11.0
ALLETEC.NS,0,41.94,0.72,151.63,158.46,-6333.73,2026-06-09 06:49:12.228709,11.0
COOLCAPS.NS,0,53.76,1.21,23.64,26.67,-9714.87,2026-06-09 06:49:12.228709,11.0
JAIBALAJI.NS,0,23.41,0.14,72.21,72.39,-5003.72,2026-06-09 11:41:21.683881,11.0
ALOKINDS.NS,0,43.17,0.27,12.69,13.2,-4496.16,2026-06-09 06:49:12.228709,11.0
CSBBANK.NS,0,41.34,0.41,362.63,371.42,-3672.98,2026-06-09 06:48:50.841178,11.0
DCBBANK.NS,0,41.51,0.91,177.87,179.95,-1180.79,2026-06-09 11:41:21.683881,11.0
AARTIPHARM.NS,0,31.83,0.28,661.98,685.0,-3574.66,2026-06-09 06:49:12.228709,11.0
AHLUCONT.NS,0,51.35,0.57,799.95,807.89,-2873.28,2026-06-09 06:48:50.841178,11.0
ARIHANTCAP.NS,0,34.76,0.57,67.5,69.67,-4436.95,2026-06-09 06:48:50.841178,11.0
BIGBLOC.NS,0,30.32,0.21,51.71,52.1,-3624.71,2026-06-09 06:48:50.841178,11.0
CCAVENUE.NS,0,45.6,0.39,13.94,14.3,-4099.7,2026-06-09 06:48:50.841178,11.0
